id,FTID,belongtoDevice,Function,Location,Device,Type,description,voltage,current,resistance,isSocket,isSetPoint,isSensePoint
1108,=O02+K1.H1-A20-X2:9,O02+K1.H1-A20-X2,O02,K1.H1,A20-X2,Unknown,9,0,0,0,0,0,0
1109,=O02+S1-B4:4,O02+S1-B4,O02,S1,B4,Unknown,4,0,0,0,0,0,0
1110,=A02+K1.B1-X20-X20.5M:12,A02+K1.B1-X20-X20.5M,A02,K1.B1,X20-X20.5M,Terminal_Point,12,0,0,0,1,0,0
1111,=A02+K1.B1-X20-X20.5F:13,A02+K1.B1-X20-X20.5F,A02,K1.B1,X20-X20.5F,Terminal_Point,13,0,0,0,1,0,0
1112,=O02+K1.H1-A20-X2:7,O02+K1.H1-A20-X2,O02,K1.H1,A20-X2,Unknown,7,0,0,0,0,0,0
1113,=O02+S1-B4:5,O02+S1-B4,O02,S1,B4,Unknown,5,0,0,0,0,0,0
1114,=A02+K1.B1-X20-X20.5M:13,A02+K1.B1-X20-X20.5M,A02,K1.B1,X20-X20.5M,Terminal_Point,13,0,0,0,1,0,0
1115,=A02+K1.B1-X20-X20.5F:14,A02+K1.B1-X20-X20.5F,A02,K1.B1,X20-X20.5F,Terminal_Point,14,0,0,0,1,0,0
1116,=O02+K1.H1-A20-X2:6,O02+K1.H1-A20-X2,O02,K1.H1,A20-X2,Unknown,6,0,0,0,0,0,0
1117,=O02+S1-B4:6,O02+S1-B4,O02,S1,B4,Unknown,6,0,0,0,0,0,0
1118,=A02+K1.B1-X20-X20.5M:14,A02+K1.B1-X20-X20.5M,A02,K1.B1,X20-X20.5M,Terminal_Point,14,0,0,0,1,0,0
1119,=A02+K1.B1-X20-X20.5F:15,A02+K1.B1-X20-X20.5F,A02,K1.B1,X20-X20.5F,Terminal_Point,15,0,0,0,1,0,0
1120,=O02+K1.H1-A20-X2:4,O02+K1.H1-A20-X2,O02,K1.H1,A20-X2,Unknown,4,0,0,0,0,0,0
1121,=O02+S1-B4:7,O02+S1-B4,O02,S1,B4,Unknown,7,0,0,0,0,0,0
1122,=A02+K1.B1-X20-X20.5M:15,A02+K1.B1-X20-X20.5M,A02,K1.B1,X20-X20.5M,Terminal_Point,15,0,0,0,1,0,0
1123,=A02+K1.B1-X20-X20.5F:16,A02+K1.B1-X20-X20.5F,A02,K1.B1,X20-X20.5F,Terminal_Point,16,0,0,0,1,0,0
1124,=O02+K1.H1-A20-X2:5,O02+K1.H1-A20-X2,O02,K1.H1,A20-X2,Unknown,5,0,0,0,0,0,0
1125,=O02+S1-B4:8,O02+S1-B4,O02,S1,B4,Unknown,8,0,0,0,0,0,0
1126,=A02+K1.B1-X20-X20.5M:16,A02+K1.B1-X20-X20.5M,A02,K1.B1,X20-X20.5M,Terminal_Point,16,0,0,0,1,0,0
1127,=O02+K1-W311,O02+K1-W311,O02,K1,W311,Unknown,,0,0,0,0,0,0
1130,=O02+S1-B4:9,O02+S1-B4,O02,S1,B4,Unknown,9,0,0,0,0,0,0
1131,=A02+K1.B1-X20-X20.1M:7,A02+K1.B1-X20-X20.1M,A02,K1.B1,X20-X20.1M,Terminal_Point,7,0,0,0,1,0,0
1132,=A02+S1-A21-X1:7,A02+S1-A21-X1,A02,S1,A21-X1,Unknown,7,0,0,0,0,0,0
1133,=O01+K1.B1-A1:10,O01+K1.B1-A1,O01,K1.B1,A1,Unknown,10,0,0,0,0,0,0
1134,=A02+K1.B1-X20-X20.1F:7,A02+K1.B1-X20-X20.1F,A02,K1.B1,X20-X20.1F,Terminal_Point,7,0,0,0,1,0,0
1135,=A02+K1.B1-X20-X20.1M:8,A02+K1.B1-X20-X20.1M,A02,K1.B1,X20-X20.1M,Terminal_Point,8,0,0,0,1,0,0
1136,=A02+S1-A21-X1:8,A02+S1-A21-X1,A02,S1,A21-X1,Unknown,8,0,0,0,0,0,0
1137,=O01+K1.B1-A1:11,O01+K1.B1-A1,O01,K1.B1,A1,Unknown,11,0,0,0,0,0,0
1138,=A02+K1.B1-X20-X20.1F:8,A02+K1.B1-X20-X20.1F,A02,K1.B1,X20-X20.1F,Terminal_Point,8,0,0,0,1,0,0
1139,=O02+K1.H1-A20-X3:5,O02+K1.H1-A20-X3,O02,K1.H1,A20-X3,Unknown,5,0,0,0,0,0,0
1140,=O01+K1.B1-W5(-P2):P2:1,O01+K1.B1-W5(-P2),O01,K1.B1,W5(-P2),Unknown,P2:1,0,0,0,0,0,0
1141,=O02+K1.H1-A20-X3:3,O02+K1.H1-A20-X3,O02,K1.H1,A20-X3,Unknown,3,0,0,0,0,0,0
1142,=O01+K1.B1-A2:1,O01+K1.B1-A2,O01,K1.B1,A2,Unknown,1,0,0,0,0,0,0
1143,=O02+K1.H1-A20-X3:1,O02+K1.H1-A20-X3,O02,K1.H1,A20-X3,Unknown,1,0,0,0,0,0,0
1144,=O01+K1.B1-A2:5,O01+K1.B1-A2,O01,K1.B1,A2,Unknown,5,0,0,0,0,0,0
1145,=O02+K1.H1-A20-X3:7,O02+K1.H1-A20-X3,O02,K1.H1,A20-X3,Unknown,7,0,0,0,0,0,0
1146,=O01+K1.B1-A2:4,O01+K1.B1-A2,O01,K1.B1,A2,Unknown,4,0,0,0,0,0,0
1147,=P01+K1.G1-D1:L,P01+K1.G1-D1,P01,K1.G1,D1,Unknown,L,0,0,0,0,0,0
1148,=P01+K1.G1-E1:X1:L,P01+K1.G1-E1,P01,K1.G1,E1,Unknown,X1:L,0,0,0,0,0,0
1149,=P01+K1.G1-E1:X0:L,P01+K1.G1-E1,P01,K1.G1,E1,Unknown,X0:L,0,0,0,0,0,0
1151,=P01+K1.G1-D1:N,P01+K1.G1-D1,P01,K1.G1,D1,Unknown,N,0,0,0,0,0,0
1152,=P01+K1.G1-E1:X1:N,P01+K1.G1-E1,P01,K1.G1,E1,Unknown,X1:N,0,0,0,0,0,0
1153,=P01+K1.G1-E1:X0:N,P01+K1.G1-E1,P01,K1.G1,E1,Unknown,X0:N,0,0,0,0,0,0
1155,=P01+K1.G1-D1:PE,P01+K1.G1-D1,P01,K1.G1,D1,Unknown,PE,0,0,0,0,0,0
1156,=P01+K1.G1-E1:X1:PE,P01+K1.G1-E1,P01,K1.G1,E1,Unknown,X1:PE,0,0,0,0,0,0
1157,=P01+K1.G1-E1:X0:PE,P01+K1.G1-E1,P01,K1.G1,E1,Unknown,X0:PE,0,0,0,0,0,0
1159,=P01+K1.G1-D1:USB1,P01+K1.G1-D1,P01,K1.G1,D1,Unknown,USB1,0,0,0,0,0,0
1160,=P01+K1.G1-E1:USB,P01+K1.G1-E1,P01,K1.G1,E1,Unknown,USB,0,0,0,0,0,0
1161,=P01+K1.G1-D1:USB3,P01+K1.G1-D1,P01,K1.G1,D1,Unknown,USB3,0,0,0,0,0,0
1162,=P01+K1.G2-X1,P01+K1.G2-X1,P01,K1.G2,X1,Terminal_Point,,0,0,0,0,0,0
1163,=P01+K1.G2-X1:USB A,P01+K1.G2-X1,P01,K1.G2,X1,Terminal_Point,USB A,0,0,0,0,0,0
1165,=P01+K1.G1-D1:MOUSE,P01+K1.G1-D1,P01,K1.G1,D1,Unknown,MOUSE,0,0,0,0,0,0
1166,=P01+K1.G2-X2,P01+K1.G2-X2,P01,K1.G2,X2,Terminal_Point,,0,0,0,0,0,0
1167,=P01+K1.G2-X2:USB A,P01+K1.G2-X2,P01,K1.G2,X2,Terminal_Point,USB A,0,0,0,0,0,0
1169,=P01+K1.G2-P1:L,P01+K1.G2-P1,P01,K1.G2,P1,Unknown,L,0,0,0,0,0,0
1170,=P01+K1.G1-E1:X2:L,P01+K1.G1-E1,P01,K1.G1,E1,Unknown,X2:L,0,0,0,0,0,0
1171,=P01+K1.G2-P1:N,P01+K1.G2-P1,P01,K1.G2,P1,Unknown,N,0,0,0,0,0,0
1172,=P01+K1.G1-E1:X2:N,P01+K1.G1-E1,P01,K1.G1,E1,Unknown,X2:N,0,0,0,0,0,0
1173,=P01+K1.G2-P1:PE,P01+K1.G2-P1,P01,K1.G2,P1,Unknown,PE,0,0,0,0,0,0
1174,=P01+K1.G1-E1:X2:PE,P01+K1.G1-E1,P01,K1.G1,E1,Unknown,X2:PE,0,0,0,0,0,0
1176,=+:PE,,,,,Unknown,,0,0,0,0,0,0
1177,=P01+K1.G1-D1:RJ45,P01+K1.G1-D1,P01,K1.G1,D1,Unknown,RJ45,0,0,0,0,0,0
1178,=P01+K1.B1-A0.10:1:1,P01+K1.B1-A0.10,P01,K1.B1,A0.10,Unknown,1:1,0,0,0,0,0,0
1179,=A02+K1.A1-X21:Ethernet,A02+K1.A1-X21,A02,K1.A1,X21,Terminal_Point,Ethernet,0,0,0,1,0,0
1181,=P01+K1.B1-X9:1:4,P01+K1.B1-X9,P01,K1.B1,X9,Terminal_Point,1:4,0,0,0,0,0,0
1182,=P01+K1.H1-D2:+,P01+K1.H1-D2,P01,K1.H1,D2,Unknown,+,0,0,0,0,0,0
1183,=P01+K1.B1-V1:2.1,P01+K1.B1-V1,P01,K1.B1,V1,Unknown,2.1,0,0,0,0,0,0
1184,=P01+K1.B1-X9:1:3,P01+K1.B1-X9,P01,K1.B1,X9,Terminal_Point,1:3,0,0,0,0,0,0
1186,=P01+K1.B1-V1:1.1,P01+K1.B1-V1,P01,K1.B1,V1,Unknown,1.1,0,0,0,0,0,0
1187,=P01+K1.B1-X9:PE:1,P01+K1.B1-X9,P01,K1.B1,X9,Terminal_Point,PE:1,0,0,0,0,0,0
1188,=P01+K1.H1-D2:GND,P01+K1.H1-D2,P01,K1.H1,D2,Unknown,GND,0,0,0,0,0,0
1189,=P01+K1.B1-X9:2:5,P01+K1.B1-X9,P01,K1.B1,X9,Terminal_Point,2:5,0,0,0,0,0,0
1190,=P01+K1.H1-D2:-,P01+K1.H1-D2,P01,K1.H1,D2,Unknown,-,0,0,0,0,0,0
1191,=P01+K1.B1-X9:2:2,P01+K1.B1-X9,P01,K1.B1,X9,Terminal_Point,2:2,0,0,0,0,0,0
1192,=A01+K1.B1-W7(-P2):P2:2,A01+K1.B1-W7(-P2),A01,K1.B1,W7(-P2),Unknown,P2:2,0,0,0,0,0,0
1194,=P01+K1.B1-V1:3.1,P01+K1.B1-V1,P01,K1.B1,V1,Unknown,3.1,0,0,0,0,0,0
1195,=P01+K1.H1-D2-LAN-A,P01+K1.H1-D2-LAN-A,P01,K1.H1,D2-LAN-A,Unknown,,0,0,0,0,0,0
1198,=P01+K1.B1-A0.10:US:1,P01+K1.B1-A0.10,P01,K1.B1,A0.10,Unknown,US:1,0,0,0,0,0,0
1199,=P01+K1.B1-A0.10:US:2,P01+K1.B1-A0.10,P01,K1.B1,A0.10,Unknown,US:2,0,0,0,0,0,0
1201,=P01+K1.B1-A0.10:2:2,P01+K1.B1-A0.10,P01,K1.B1,A0.10,Unknown,2:2,0,0,0,0,0,0
1204,=P01+K1.B1-A0.10:US:3,P01+K1.B1-A0.10,P01,K1.B1,A0.10,Unknown,US:3,0,0,0,0,0,0
1205,=P01+K1.B1-A0.0:1,P01+K1.B1-A0.0,P01,K1.B1,A0.0,Unknown,1,0,0,0,0,0,0
1206,=A02+K1.B1-W5(-P1):X3:5,A02+K1.B1-W5(-P1),A02,K1.B1,W5(-P1),Unknown,X3:5,0,0,0,0,0,0
1207,=P01+K1.B1-A0.0:5,P01+K1.B1-A0.0,P01,K1.B1,A0.0,Unknown,5,0,0,0,0,0,0
1208,=A02+K1.B1-W5(-P2):X4:7,A02+K1.B1-W5(-P2),A02,K1.B1,W5(-P2),Unknown,X4:7,0,0,0,0,0,0
1209,=P01+K1.B1-A0.0:2,P01+K1.B1-A0.0,P01,K1.B1,A0.0,Unknown,2,0,0,0,0,0,0
1210,=A02+K1.B1-W5(-P1):X3:6,A02+K1.B1-W5(-P1),A02,K1.B1,W5(-P1),Unknown,X3:6,0,0,0,0,0,0
1211,=P01+K1.B1-A0.0:7,P01+K1.B1-A0.0,P01,K1.B1,A0.0,Unknown,7,0,0,0,0,0,0
1212,=A02+K1.B1-W5(-P2):X4:8,A02+K1.B1-W5(-P2),A02,K1.B1,W5(-P2),Unknown,X4:8,0,0,0,0,0,0
1213,=P01+K1.B1-A0.0:EtherCAT IN,P01+K1.B1-A0.0,P01,K1.B1,A0.0,Unknown,EtherCAT IN,0,0,0,0,0,0
1215,=P01+K1.B1-A0:EtherCAT IN,P01+K1.B1-A0,P01,K1.B1,A0,Unknown,EtherCAT IN,0,0,0,0,0,0
1216,=P01+K1.B1-A0.0:EtherCAT OUT,P01+K1.B1-A0.0,P01,K1.B1,A0.0,Unknown,EtherCAT OUT,0,0,0,0,0,0
1217,=F01+S1-N1.123:EtherCAT IN,F01+S1-N1.123,F01,S1,N1.123,Unknown,EtherCAT IN,0,0,0,0,0,0
1218,=F01+K1.D2-X11:1,F01+K1.D2-X11,F01,K1.D2,X11,Terminal_Point,1,0,0,0,0,0,0
1222,=P01+K1.B1-A0.2:EtherCAT X2,P01+K1.B1-A0.2,P01,K1.B1,A0.2,Unknown,EtherCAT X2,0,0,0,0,0,0
1223,=M01+K1.H1-U1:IN:1-8,M01+K1.H1-U1,M01,K1.H1,U1,Unknown,IN:1-8,0,0,0,0,0,0
1224,=P01+K1.B1-A0.2:EtherCAT X1,P01+K1.B1-A0.2,P01,K1.B1,A0.2,Unknown,EtherCAT X1,0,0,0,0,0,0
1225,=F01+S1-N2:EtherCAT IN,F01+S1-N2,F01,S1,N2,Unknown,EtherCAT IN,0,0,0,0,0,0
1226,=F01+S1-N1.123:EtherCAT OUT,F01+S1-N1.123,F01,S1,N1.123,Unknown,EtherCAT OUT,0,0,0,0,0,0
1227,=P01+K1.B1-A0:1,P01+K1.B1-A0,P01,K1.B1,A0,Unknown,1,0,0,0,0,0,0
1228,=A01+K1.B1-W7(-P1):X3:5,A01+K1.B1-W7(-P1),A01,K1.B1,W7(-P1),Unknown,X3:5,0,0,0,0,0,0
1229,=P01+K1.B1-A0:5,P01+K1.B1-A0,P01,K1.B1,A0,Unknown,5,0,0,0,0,0,0
1230,=A01+K1.B1-W7(-P2):X4:7,A01+K1.B1-W7(-P2),A01,K1.B1,W7(-P2),Unknown,X4:7,0,0,0,0,0,0
1231,=P01+K1.B1-A0:2,P01+K1.B1-A0,P01,K1.B1,A0,Unknown,2,0,0,0,0,0,0
1233,=P01+K1.B1-A0:7,P01+K1.B1-A0,P01,K1.B1,A0,Unknown,7,0,0,0,0,0,0
1235,=P01+K1.B1-X9:3:4,P01+K1.B1-X9,P01,K1.B1,X9,Terminal_Point,3:4,0,0,0,0,0,0
1237,=P01+K1.B1-X9:4:5,P01+K1.B1-X9,P01,K1.B1,X9,Terminal_Point,4:5,0,0,0,0,0,0
1238,=Q01+K1.B1-X9:33:4,Q01+K1.B1-X9,Q01,K1.B1,X9,Terminal_Point,33:4,0,0,0,0,0,0
1239,=P01+K1.B1-X9:5:4,P01+K1.B1-X9,P01,K1.B1,X9,Terminal_Point,5:4,0,0,0,0,0,0
1240,=Q01+K1.B1-X9:41:4,Q01+K1.B1-X9,Q01,K1.B1,X9,Terminal_Point,41:4,0,0,0,0,0,0
1241,=P01+K1.B1-X9:7:4,P01+K1.B1-X9,P01,K1.B1,X9,Terminal_Point,7:4,0,0,0,0,0,0
1242,=A02+K1.B1-K21:71,A02+K1.B1-K21,A02,K1.B1,K21,Unknown,71,0,0,0,0,0,0
1243,=P01+K1.G2-X3:1-15,P01+K1.G2-X3,P01,K1.G2,X3,Terminal_Point,1-15,0,0,0,0,0,0
1244,=P01+S1-A50:X1.1-15,P01+S1-A50,P01,S1,A50,Unknown,X1.1-15,0,0,0,0,0,0
1245,=P01+S1-A50-X1:1,P01+S1-A50-X1,P01,S1,A50-X1,Unknown,1,0,0,0,0,0,0
1246,=P01+S1-A50-S6:13,P01+S1-A50-S6,P01,S1,A50-S6,Unknown,13,0,0,0,0,0,0
1247,=P01+S1-A50-S1:14,P01+S1-A50-S1,P01,S1,A50-S1,Unknown,14,0,0,0,0,0,0
1248,=P01+S1-A50-X1:2,P01+S1-A50-X1,P01,S1,A50-X1,Unknown,2,0,0,0,0,0,0
1249,=P01+S1-A50-S1:13,P01+S1-A50-S1,P01,S1,A50-S1,Unknown,13,0,0,0,0,0,0
1250,=P01+S1-A50-S2:13,P01+S1-A50-S2,P01,S1,A50-S2,Unknown,13,0,0,0,0,0,0
1251,=P01+S1-A50-S6:14,P01+S1-A50-S6,P01,S1,A50-S6,Unknown,14,0,0,0,0,0,0
1254,=P01+S1-A50-S3:13,P01+S1-A50-S3,P01,S1,A50-S3,Unknown,13,0,0,0,0,0,0
1256,=P01+S1-A50-S4:13,P01+S1-A50-S4,P01,S1,A50-S4,Unknown,13,0,0,0,0,0,0
1258,=P01+S1-A50-S5:11,P01+S1-A50-S5,P01,S1,A50-S5,Unknown,11,0,0,0,0,0,0
1259,=P01+S1-A50-S2:14,P01+S1-A50-S2,P01,S1,A50-S2,Unknown,14,0,0,0,0,0,0
1260,=P01+S1-A50-X1:3,P01+S1-A50-X1,P01,S1,A50-X1,Unknown,3,0,0,0,0,0,0
1261,=P01+S1-A50-S3:14,P01+S1-A50-S3,P01,S1,A50-S3,Unknown,14,0,0,0,0,0,0
1262,=P01+S1-A50-X1:4,P01+S1-A50-X1,P01,S1,A50-X1,Unknown,4,0,0,0,0,0,0
1263,=P01+S1-A50-S4:14,P01+S1-A50-S4,P01,S1,A50-S4,Unknown,14,0,0,0,0,0,0
1264,=P01+S1-A50-X1:5,P01+S1-A50-X1,P01,S1,A50-X1,Unknown,5,0,0,0,0,0,0
1265,=P01+S1-A50-S5:14,P01+S1-A50-S5,P01,S1,A50-S5,Unknown,14,0,0,0,0,0,0
1266,=P01+S1-A50-X1:6,P01+S1-A50-X1,P01,S1,A50-X1,Unknown,6,0,0,0,0,0,0
1267,=P01+S1-A50-S5:12,P01+S1-A50-S5,P01,S1,A50-S5,Unknown,12,0,0,0,0,0,0
1268,=P01+S1-A50-X1:7,P01+S1-A50-X1,P01,S1,A50-X1,Unknown,7,0,0,0,0,0,0
1269,=A02+K1.B1-K21:72,A02+K1.B1-K21,A02,K1.B1,K21,Unknown,72,0,0,0,0,0,0
1270,=A02+K1.B1-A3:12,A02+K1.B1-A3,A02,K1.B1,A3,Unknown,12,0,0,0,0,0,0
1271,=A01+S1-W0,A01+S1-W0,A01,S1,W0,Unknown,,0,0,0,0,0,0
1272,=Q01+K1.G1-G1:PE,Q01+K1.G1-G1,Q01,K1.G1,G1,Unknown,PE,0,0,0,0,0,0
1273,=Q01+K1.B1-X20:1:2,Q01+K1.B1-X20,Q01,K1.B1,X20,Terminal_Point,1:2,0,0,0,1,0,0
1274,=Q01+K1.G1-G1:A,Q01+K1.G1-G1,Q01,K1.G1,G1,Unknown,A,0,0,0,0,0,0
1275,=Q01+K1.H2-Q1:T1,Q01+K1.H2-Q1,Q01,K1.H2,Q1,Unknown,T1,0,0,0,0,0,0
1276,=Q01+K1.B1-X20:1:1,Q01+K1.B1-X20,Q01,K1.B1,X20,Terminal_Point,1:1,0,0,0,1,0,0
1278,=Q01+K1.H2-Q1:L1,Q01+K1.H2-Q1,Q01,K1.H2,Q1,Unknown,L1,0,0,0,0,0,0
1279,=Q01+K1.B1-X20:2:2,Q01+K1.B1-X20,Q01,K1.B1,X20,Terminal_Point,2:2,0,0,0,1,0,0
1280,=Q01+K1.G1-G1:B,Q01+K1.G1-G1,Q01,K1.G1,G1,Unknown,B,0,0,0,0,0,0
1281,=Q01+K1.H2-Q1:T2,Q01+K1.H2-Q1,Q01,K1.H2,Q1,Unknown,T2,0,0,0,0,0,0
1282,=Q01+K1.B1-X20:2:1,Q01+K1.B1-X20,Q01,K1.B1,X20,Terminal_Point,2:1,0,0,0,1,0,0
1284,=Q01+K1.H2-Q1:L2,Q01+K1.H2-Q1,Q01,K1.H2,Q1,Unknown,L2,0,0,0,0,0,0
1285,=Q01+K1.B1-X20:3:2,Q01+K1.B1-X20,Q01,K1.B1,X20,Terminal_Point,3:2,0,0,0,1,0,0
1286,=Q01+K1.G1-G1:C,Q01+K1.G1-G1,Q01,K1.G1,G1,Unknown,C,0,0,0,0,0,0
1287,=Q01+K1.H2-Q1:T3,Q01+K1.H2-Q1,Q01,K1.H2,Q1,Unknown,T3,0,0,0,0,0,0
1288,=Q01+K1.B1-X20:3:1,Q01+K1.B1-X20,Q01,K1.B1,X20,Terminal_Point,3:1,0,0,0,1,0,0
1290,=Q01+K1.H2-Q1:L3,Q01+K1.H2-Q1,Q01,K1.H2,Q1,Unknown,L3,0,0,0,0,0,0
1291,=Q01+K1.B1-X20:PE:1,Q01+K1.B1-X20,Q01,K1.B1,X20,Terminal_Point,PE:1,0,0,0,1,0,0
1293,=A02+K1.H2-X6:3:2,A02+K1.H2-X6,A02,K1.H2,X6,Terminal_Point,3:2,0,0,0,0,0,0
1294,=Q01+K1.B1-X20:PE:2,Q01+K1.B1-X20,Q01,K1.B1,X20,Terminal_Point,PE:2,0,0,0,1,0,0
1296,=Q01+S1-N1:PE,Q01+S1-N1,Q01,S1,N1,Unknown,PE,0,0,0,0,0,0
1299,=Q01+S1-N1:X7.1,Q01+S1-N1,Q01,S1,N1,Unknown,X7.1,0,0,0,0,0,0
1301,=Q01+S1-N1:X7.S,Q01+S1-N1,Q01,S1,N1,Unknown,X7.S,0,0,0,0,0,0
1302,=Q01+S1-N4:X7.S,Q01+S1-N4,Q01,S1,N4,Unknown,X7.S,0,0,0,0,0,0
1303,=Q01+S1-N4:PE,Q01+S1-N4,Q01,S1,N4,Unknown,PE,0,0,0,0,0,0
1305,=Q01+S1-N4:X7.1,Q01+S1-N4,Q01,S1,N4,Unknown,X7.1,0,0,0,0,0,0
1307,=Q01+I1-W104:Schirm1,Q01+I1-W104,Q01,I1,W104,Unknown,Schirm1,0,0,0,0,0,0
1308,=Q01+K1.G1-G1:B.S,Q01+K1.G1-G1,Q01,K1.G1,G1,Unknown,B.S,0,0,0,0,0,0
1310,=Q01+I1-W105:Schirm2,Q01+I1-W105,Q01,I1,W105,Unknown,Schirm2,0,0,0,0,0,0
1311,=Q01+S1-X100:1:1,Q01+S1-X100,Q01,S1,X100,Terminal_Point,1:1,0,0,0,0,0,0
1312,=Q01+K1.G1-G1:GND,Q01+K1.G1-G1,Q01,K1.G1,G1,Unknown,GND,0,0,0,0,0,0
1313,=Q01+K1.H2-Q1:14,Q01+K1.H2-Q1,Q01,K1.H2,Q1,Unknown,14,0,0,0,0,0,0
1314,=Q01+K1.B1-A1:1,Q01+K1.B1-A1,Q01,K1.B1,A1,Unknown,1,0,0,0,0,0,0
1315,=Q01+K1.G1-G1:GND.S,Q01+K1.G1-G1,Q01,K1.G1,G1,Unknown,GND.S,0,0,0,0,0,0
1316,=Q01+S1-X100:G,Q01+S1-X100,Q01,S1,X100,Terminal_Point,G,0,0,0,0,0,0
1317,=Q01+K1.B1-X9:1:4,Q01+K1.B1-X9,Q01,K1.B1,X9,Terminal_Point,1:4,0,0,0,0,0,0
1318,=Q01+K1.G1-G1:J2.1,Q01+K1.G1-G1,Q01,K1.G1,G1,Unknown,J2.1,0,0,0,0,0,0
1319,=Q01+K1.B1-X9:1:3,Q01+K1.B1-X9,Q01,K1.B1,X9,Terminal_Point,1:3,0,0,0,0,0,0
1320,=Q01+K1.B1-X9:2:2,Q01+K1.B1-X9,Q01,K1.B1,X9,Terminal_Point,2:2,0,0,0,0,0,0
1321,=Q01+K1.B1-X9:2:5,Q01+K1.B1-X9,Q01,K1.B1,X9,Terminal_Point,2:5,0,0,0,0,0,0
1322,=Q01+K1.G1-G1:J2.2,Q01+K1.G1-G1,Q01,K1.G1,G1,Unknown,J2.2,0,0,0,0,0,0
1323,=Q01+K1.G1-G1:J3.CASE,Q01+K1.G1-G1,Q01,K1.G1,G1,Unknown,J3.CASE,0,0,0,0,0,0
1325,=Q01+K1.B1-A10:7,Q01+K1.B1-A10,Q01,K1.B1,A10,Unknown,7,0,0,0,0,0,0
1326,=Q01+K1.G1-G1:J3.1,Q01+K1.G1-G1,Q01,K1.G1,G1,Unknown,J3.1,0,0,0,0,0,0
1327,=Q01+K1.B1-A10:8,Q01+K1.B1-A10,Q01,K1.B1,A10,Unknown,8,0,0,0,0,0,0
1328,=Q01+K1.G1-G1:J3.2,Q01+K1.G1-G1,Q01,K1.G1,G1,Unknown,J3.2,0,0,0,0,0,0
1329,=Q01+K1.B1-A11:3,Q01+K1.B1-A11,Q01,K1.B1,A11,Unknown,3,0,0,0,0,0,0
1330,=Q01+K1.G1-G1:J3.5,Q01+K1.G1-G1,Q01,K1.G1,G1,Unknown,J3.5,0,0,0,0,0,0
1331,=Q01+K1.B1-A11:4,Q01+K1.B1-A11,Q01,K1.B1,A11,Unknown,4,0,0,0,0,0,0
1332,=Q01+K1.G1-G1:J3.6,Q01+K1.G1-G1,Q01,K1.G1,G1,Unknown,J3.6,0,0,0,0,0,0
1333,=Q01+K1.B1-A11:7,Q01+K1.B1-A11,Q01,K1.B1,A11,Unknown,7,0,0,0,0,0,0
1334,=Q01+K1.G1-G1:J3.7,Q01+K1.G1-G1,Q01,K1.G1,G1,Unknown,J3.7,0,0,0,0,0,0
1335,=Q01+K1.B1-A11:8,Q01+K1.B1-A11,Q01,K1.B1,A11,Unknown,8,0,0,0,0,0,0
1336,=Q01+K1.G1-G1:J3.9,Q01+K1.G1-G1,Q01,K1.G1,G1,Unknown,J3.9,0,0,0,0,0,0
1337,=Q01+K1.B1-W5(-P2):P2:1,Q01+K1.B1-W5(-P2),Q01,K1.B1,W5(-P2),Unknown,P2:1,0,0,0,0,0,0
1338,=Q01+K1.B1-X9:4:5,Q01+K1.B1-X9,Q01,K1.B1,X9,Terminal_Point,4:5,0,0,0,0,0,0
1339,=Q01+K1.G1-G1:J4.CASE,Q01+K1.G1-G1,Q01,K1.G1,G1,Unknown,J4.CASE,0,0,0,0,0,0
1341,=Q01+K1.B1-X9:3:4,Q01+K1.B1-X9,Q01,K1.B1,X9,Terminal_Point,3:4,0,0,0,0,0,0
1342,=Q01+K1.B1-A1:9,Q01+K1.B1-A1,Q01,K1.B1,A1,Unknown,9,0,0,0,0,0,0
1343,=Q01+K1.G1-G1:J4.1,Q01+K1.G1-G1,Q01,K1.G1,G1,Unknown,J4.1,0,0,0,0,0,0
1344,=Q01+K1.B1-X9:3:3,Q01+K1.B1-X9,Q01,K1.B1,X9,Terminal_Point,3:3,0,0,0,0,0,0
1345,=Q01+K1.G1-G1:J4.2,Q01+K1.G1-G1,Q01,K1.G1,G1,Unknown,J4.2,0,0,0,0,0,0
1346,=Q01+K1.B1-X9:4:2,Q01+K1.B1-X9,Q01,K1.B1,X9,Terminal_Point,4:2,0,0,0,0,0,0
1347,=Q01+K1.B1-X9:5:4,Q01+K1.B1-X9,Q01,K1.B1,X9,Terminal_Point,5:4,0,0,0,0,0,0
1348,=Q01+K1.B1-A1:2,Q01+K1.B1-A1,Q01,K1.B1,A1,Unknown,2,0,0,0,0,0,0
1349,=Q01+K1.G1-G1:J4.5,Q01+K1.G1-G1,Q01,K1.G1,G1,Unknown,J4.5,0,0,0,0,0,0
1350,=Q01+K1.B1-X9:5:3,Q01+K1.B1-X9,Q01,K1.B1,X9,Terminal_Point,5:3,0,0,0,0,0,0
1351,=Q01+K1.B1-X9:6:5,Q01+K1.B1-X9,Q01,K1.B1,X9,Terminal_Point,6:5,0,0,0,0,0,0
1352,=Q01+K1.B1-W5(-P1):X1:1,Q01+K1.B1-W5(-P1),Q01,K1.B1,W5(-P1),Unknown,X1:1,0,0,0,0,0,0
1353,=Q01+K1.G1-G1:J4.6,Q01+K1.G1-G1,Q01,K1.G1,G1,Unknown,J4.6,0,0,0,0,0,0
