id,connNo,source,target,color,isCable,isInPanel,connType,voltage,current,resistance
1216,1248,=Q15+K1.B1-A1:11,=Q15+K1.B1-X21:1:4,,0,1,外部连接,0.0,0.0,0.0
1217,1249,=Q15+K1.B1-W5(-P2):P2:1,=Q15+K1.B1-X21:2:5,,0,1,外部连接,0.0,0.0,0.0
1224,1258,=Q15+K1.B1-X21:4:4,=Q15+K1.G1-G2:2,,0,1,外部连接,0.0,0.0,0.0
1226,1261,=Q15+K1.G1-G3:1,=Q15+K1.B1-X21:3:5,,0,1,外部连接,0.0,0.0,0.0
1227,1262,=Q15+K1.B1-X21:3:5,=Q15+K1.G1-G2:1,,0,1,外部连接,0.0,0.0,0.0
1251,1286,=Q15+K1.B1-A1:12,=A02+K1.B1-X20-X20.1F:5,,0,1,外部连接,0.0,0.0,0.0
1253,1288,=Q15+K1.B1-A1:13,=A02+K1.B1-X20-X20.1F:6,,0,1,外部连接,0.0,0.0,0.0
1254,1289,=A02+K1.B1-X21-X21.6F:5,=Q15+K1.B1-W5(-P2):P2:2,,0,1,外部连接,0.0,0.0,0.0
1257,1292,=Q15+K1.B1-A1:14,=A02+K1.B1-X21-X21.6F:4,,0,1,外部连接,0.0,0.0,0.0
1259,1294,=Q15+K1.B1-V1:2.1,=Q15+K1.B1-W5(-P1):X1:9,,0,1,外部连接,0.0,0.0,0.0
1260,1295,=A02+K1.B1-W6(-P2):X1:6,=Q15+K1.B1-W5(-P2):X1:9,,0,1,外部连接,0.0,0.0,0.0
1261,1296,=S02+K1.H2-Q1:2,=S02+K1.H1-V1.1:1,,0,1,外部连接,0.0,0.0,0.0
1262,1297,=S02+K1.H2-Q1:1,=A02+K1.H2-W4:4L1,,0,1,外部连接,0.0,0.0,0.0
1263,1298,=S02+K1.H2-Q1:4,=S02+K1.H1-V1.2:1,,0,1,外部连接,0.0,0.0,0.0
1264,1299,=S02+K1.H2-Q1:3,=A02+K1.H2-W4:4L2,,0,1,外部连接,0.0,0.0,0.0
1265,1300,=S02+K1.H2-Q1:6,=S02+K1.H1-V1.3:1,,0,1,外部连接,0.0,0.0,0.0
1266,1301,=A02+K1.H2-W4:4L3,=S02+K1.H2-Q1:5,,0,1,外部连接,0.0,0.0,0.0
1267,1302,=S02+K1.H2-Q2:2,=S02+K1.H1-V2.1:1,,0,1,外部连接,0.0,0.0,0.0
1268,1303,=S02+K1.H2-Q2:1,=A02+K1.H2-W4:4L1,,0,1,外部连接,0.0,0.0,0.0
1269,1304,=S02+K1.H2-Q2:4,=S02+K1.H1-V2.2:1,,0,1,外部连接,0.0,0.0,0.0
1270,1305,=S02+K1.H2-Q2:3,=A02+K1.H2-W4:4L2,,0,1,外部连接,0.0,0.0,0.0
1271,1306,=S02+K1.H2-Q2:6,=S02+K1.H1-V2.3:1,,0,1,外部连接,0.0,0.0,0.0
1272,1307,=A02+K1.H2-W4:4L3,=S02+K1.H2-Q2:5,,0,1,外部连接,0.0,0.0,0.0
1273,1308,=S02+K1.H2-Q1:14,=S02+K1.B1-A1:1,,0,1,外部连接,0.0,0.0,0.0
1274,1309,=S02+K1.B1-W5(-P1):P1:2,=S02+K1.H2-Q1:13,,0,1,外部连接,0.0,0.0,0.0
1275,1310,=S02+K1.H2-Q2:14,=S02+K1.B1-A1:5,,0,1,外部连接,0.0,0.0,0.0
1276,1311,=S02+K1.B1-W5(-P1):P1:1,=S02+K1.H2-Q2:13,,0,1,外部连接,0.0,0.0,0.0
1277,1312,=A02+K1.H2-X6:13,=S02+K1.H1-V1.1:PE,,0,1,外部连接,0.0,0.0,0.0
1278,1313,=S02+K1.H1-V1.1:A2,=S02+K1.B1-W5(-P2):P2:2,,0,1,外部连接,0.0,0.0,0.0
1279,1314,=S02+K1.H1-V1.1:A1,=S02+K1.B1-A1:10,,0,1,外部连接,0.0,0.0,0.0
1280,1315,=A02+K1.H2-X6:14,=S02+K1.H1-V1.2:PE,,0,1,外部连接,0.0,0.0,0.0
1281,1316,=S02+K1.H1-V1.2:A2,=S02+K1.B1-W5(-P2):P2:2,,0,1,外部连接,0.0,0.0,0.0
1282,1317,=S02+K1.H1-V1.2:A1,=S02+K1.B1-A1:11,,0,1,外部连接,0.0,0.0,0.0
1283,1318,=A02+K1.H2-X6:13,=S02+K1.H1-V1.3:PE,,0,1,外部连接,0.0,0.0,0.0
1284,1319,=S02+K1.H1-V1.3:2,=S02+K1.H1-F1.3:1,,0,1,外部连接,0.0,0.0,0.0
1285,1320,=S02+K1.H1-V1.3:A2,=S02+K1.B1-W5(-P2):P2:2,,0,1,外部连接,0.0,0.0,0.0
1286,1321,=S02+K1.H1-V1.3:A1,=S02+K1.B1-A1:12,,0,1,外部连接,0.0,0.0,0.0
1287,1322,=S02+K1.B1-A1:12,=S02+K1.H1-V2.1:A1,,0,1,外部连接,0.0,0.0,0.0
1288,1323,=S02+K1.H1-V2.1:A1,=S02+K1.H1-V2.2:A1,,0,1,外部连接,0.0,0.0,0.0
1291,1326,=S02+K1.D2-X11:1,=S02+K1.D2-X11:1,,0,1,外部连接,0.0,0.0,0.0
1293,1328,=S02+K1.H1-F1.1:2,=S02+K1.D2-X11:1,,0,1,外部连接,0.0,0.0,0.0
1294,1329,=S02+K1.H1-F1.1:1,=S02+K1.H1-V1.1:2,,0,1,外部连接,0.0,0.0,0.0
1297,1332,=S02+K1.D2-X11:2,=S02+K1.D2-X11:2,,0,1,外部连接,0.0,0.0,0.0
1299,1334,=S02+K1.D2-X11:2,=S02+K1.H1-F1.2:2,,0,1,外部连接,0.0,0.0,0.0
1300,1335,=S02+K1.H1-F1.1:4,=S02+K1.D2-X12:1,,0,1,外部连接,0.0,0.0,0.0
1301,1336,=S02+K1.H1-F1.1:5,=S02+K1.H1-F1.1:3,,0,1,外部连接,0.0,0.0,0.0
1302,1337,=S02+K1.H1-F1.1:3,=S02+K1.H1-F1.1:1,,0,1,外部连接,0.0,0.0,0.0
1303,1338,=S02+K1.H1-F1.1:6,=S02+K1.D2-X13:1,,0,1,外部连接,0.0,0.0,0.0
1305,1340,=S02+K1.D2-X11:PE,=S02+K1.D2-X11:PE,,0,1,外部连接,0.0,0.0,0.0
1306,1341,=S02+K1.D2-X11:3,=S02+K1.D2-X11:3,,0,1,外部连接,0.0,0.0,0.0
1308,1343,=A02+K1.H2-X5:11,=S02+K1.D2-X11:3,,0,1,外部连接,0.0,0.0,0.0
1309,1344,=S02+K1.D2-X11:3,=S02+K1.D2-X11:4,,0,1,外部连接,0.0,0.0,0.0
1310,1345,=S02+K1.D2-X11:4,=S02+K1.D2-X21:4,,0,1,外部连接,0.0,0.0,0.0
1311,1346,=S02+K1.D2-X11:4,=S02+K1.D2-X11:4,,0,1,外部连接,0.0,0.0,0.0
1314,1349,=S02+K1.D2-X21:3,=S02+K1.D2-X21:3,,0,1,外部连接,0.0,0.0,0.0
1316,1351,=S02+K1.D2-X21:3,=S02+K1.H1-F1.3:2,,0,1,外部连接,0.0,0.0,0.0
1317,1352,=S02+K1.D2-X21:4,=S02+K1.D2-X21:4,,0,1,外部连接,0.0,0.0,0.0
1321,1356,=S02+K1.D2-X12:1,=S02+K1.D2-X12:1,,0,1,外部连接,0.0,0.0,0.0
1325,1360,=S02+K1.D2-X12:2,=S02+K1.D2-X12:2,,0,1,外部连接,0.0,0.0,0.0
1327,1362,=S02+K1.D2-X12:2,=S02+K1.H1-F1.2:4,,0,1,外部连接,0.0,0.0,0.0
1329,1364,=S02+K1.D2-X12:3,=S02+K1.D2-X12:3,,0,1,外部连接,0.0,0.0,0.0
1331,1366,=S02+K1.D2-X12:3,=S02+K1.H1-F1.3:4,,0,1,外部连接,0.0,0.0,0.0
1333,1368,=S02+K1.D2-X12:PE,=S02+K1.D2-X12:PE,,0,1,外部连接,0.0,0.0,0.0
1334,1369,=S02+K1.H1-F1.2:1,=S02+K1.H1-V1.2:2,,0,1,外部连接,0.0,0.0,0.0
1335,1370,=S02+K1.H1-F1.2:5,=S02+K1.H1-F1.2:3,,0,1,外部连接,0.0,0.0,0.0
1336,1371,=S02+K1.H1-F1.2:3,=S02+K1.H1-F1.2:1,,0,1,外部连接,0.0,0.0,0.0
1337,1372,=S02+K1.D2-X12:4,=S02+K1.D2-X12:4,,0,1,外部连接,0.0,0.0,0.0
1339,1374,=S02+K1.D2-X12:4,=S02+K1.D2-X12:5,,0,1,外部连接,0.0,0.0,0.0
1340,1375,=S02+K1.D2-X12:5,=S02+K1.D2-X12:6,,0,1,外部连接,0.0,0.0,0.0
1341,1376,=A02+K1.H2-X5:12,=S02+K1.D2-X12:6,,0,1,外部连接,0.0,0.0,0.0
1342,1377,=S02+K1.H1-F1.2:6,=S02+K1.D2-X13:2,,0,1,外部连接,0.0,0.0,0.0
1343,1378,=S02+K1.D2-X12:5,=S02+K1.D2-X12:5,,0,1,外部连接,0.0,0.0,0.0
1345,1380,=S02+K1.D2-X12:6,=S02+K1.D2-X12:6,,0,1,外部连接,0.0,0.0,0.0
1349,1384,=S02+K1.D2-X13:1,=S02+K1.D2-X13:1,,0,1,外部连接,0.0,0.0,0.0
1353,1388,=S02+K1.D2-X13:2,=S02+K1.D2-X13:2,,0,1,外部连接,0.0,0.0,0.0
1356,1391,=S02+K1.D2-X13:3,=S02+K1.D2-X13:3,,0,1,外部连接,0.0,0.0,0.0
1358,1393,=S02+K1.D2-X13:3,=S02+K1.H1-F1.3:6,,0,1,外部连接,0.0,0.0,0.0
1360,1395,=S02+K1.D2-X13:PE,=S02+K1.D2-X13:PE,,0,1,外部连接,0.0,0.0,0.0
1361,1396,=S02+K1.D2-X13:4,=S02+K1.D2-X13:4,,0,1,外部连接,0.0,0.0,0.0
1363,1398,=S02+K1.D2-X13:4,=S02+K1.D2-X13:5,,0,1,外部连接,0.0,0.0,0.0
1364,1399,=S02+K1.D2-X13:5,=S02+K1.D2-X13:6,,0,1,外部连接,0.0,0.0,0.0
1365,1400,=A02+K1.H2-X5:13,=S02+K1.D2-X13:6,,0,1,外部连接,0.0,0.0,0.0
1366,1401,=S02+K1.H1-F1.3:5,=S02+K1.H1-F1.3:3,,0,1,外部连接,0.0,0.0,0.0
1367,1402,=S02+K1.H1-F1.3:3,=S02+K1.H1-F1.3:1,,0,1,外部连接,0.0,0.0,0.0
1368,1403,=S02+K1.D2-X13:5,=S02+K1.D2-X13:5,,0,1,外部连接,0.0,0.0,0.0
1370,1405,=S02+K1.D2-X13:6,=S02+K1.D2-X13:6,,0,1,外部连接,0.0,0.0,0.0
1372,1407,=S02+K1.H1-F1.1:m4,=S02+K1.B1-A1:2,,0,1,外部连接,0.0,0.0,0.0
1373,1408,=S02+K1.B1-W5(-P1):P1:2,=S02+K1.H1-F1.1:m3,,0,1,外部连接,0.0,0.0,0.0
1374,1409,=S02+K1.H1-F1.2:14,=S02+K1.B1-A1:3,,0,1,外部连接,0.0,0.0,0.0
1375,1410,=S02+K1.B1-W5(-P1):P1:1,=S02+K1.H1-F1.2:13,,0,1,外部连接,0.0,0.0,0.0
1376,1411,=S02+K1.H1-F1.3:14,=S02+K1.B1-A1:4,,0,1,外部连接,0.0,0.0,0.0
1377,1412,=S02+K1.B1-A1:4,=S02+K1.H1-F2.1:14,,0,1,外部连接,0.0,0.0,0.0
1378,1413,=S02+K1.H1-F2.1:14,=S02+K1.H1-F2.2:14,,0,1,外部连接,0.0,0.0,0.0
1379,1414,=S02+K1.B1-W5(-P1):P1:2,=S02+K1.H1-F1.3:13,,0,1,外部连接,0.0,0.0,0.0
1380,1415,=S02+K1.B1-W5(-P1):P1:2,=S02+K1.H1-F2.1:13,,0,1,外部连接,0.0,0.0,0.0
1381,1416,=S02+K1.B1-W5(-P1):P1:1,=S02+K1.H1-F2.2:13,,0,1,外部连接,0.0,0.0,0.0
1382,1417,=A02+K1.H2-X6:16,=S02+K1.H1-V2.1:PE,,0,1,外部连接,0.0,0.0,0.0
1383,1418,=S02+K1.H1-V2.1:A2,=S02+K1.B1-W5(-P2):P2:2,,0,1,外部连接,0.0,0.0,0.0
1384,1419,=A02+K1.H2-X6:13,=S02+K1.H1-V2.2:PE,,0,1,外部连接,0.0,0.0,0.0
1385,1420,=S02+K1.H1-V2.2:A2,=S02+K1.B1-W5(-P2):P2:2,,0,1,外部连接,0.0,0.0,0.0
1388,1423,=S02+K1.D2-X21:1,=S02+K1.D2-X21:1,,0,1,外部连接,0.0,0.0,0.0
1390,1425,=S02+K1.H1-F2.1:2,=S02+K1.D2-X21:1,,0,1,外部连接,0.0,0.0,0.0
1391,1426,=S02+K1.H1-F2.1:1,=S02+K1.H1-V2.1:2,,0,1,外部连接,0.0,0.0,0.0
1394,1429,=S02+K1.D2-X21:2,=S02+K1.D2-X21:2,,0,1,外部连接,0.0,0.0,0.0
1396,1431,=S02+K1.D2-X21:2,=S02+K1.H1-F2.2:2,,0,1,外部连接,0.0,0.0,0.0
1397,1432,=S02+K1.H1-F2.1:4,=S02+K1.D2-X22:1,,0,1,外部连接,0.0,0.0,0.0
1398,1433,=S02+K1.H1-F2.1:5,=S02+K1.H1-F2.1:3,,0,1,外部连接,0.0,0.0,0.0
1399,1434,=S02+K1.H1-F2.1:3,=S02+K1.H1-F2.1:1,,0,1,外部连接,0.0,0.0,0.0
1400,1435,=S02+K1.H1-F2.1:6,=S02+K1.D2-X22:3,,0,1,外部连接,0.0,0.0,0.0
1402,1437,=S02+K1.D2-X21:PE,=S02+K1.D2-X21:PE,,0,1,外部连接,0.0,0.0,0.0
1403,1438,=S02+K1.D2-X21:5,=S02+K1.D2-X21:5,,0,1,外部连接,0.0,0.0,0.0
1405,1440,=S02+K1.D2-X21:5,=S02+K1.D2-X21:6,,0,1,外部连接,0.0,0.0,0.0
1406,1441,=A02+K1.H2-X5:14,=S02+K1.D2-X21:6,,0,1,外部连接,0.0,0.0,0.0
1407,1442,=S02+K1.D2-X21:6,=S02+K1.D2-X21:6,,0,1,外部连接,0.0,0.0,0.0
1409,1444,=S02+K1.H1-F2.2:1,=S02+K1.H1-V2.2:2,,0,1,外部连接,0.0,0.0,0.0
1410,1445,=S02+K1.H1-F2.2:5,=S02+K1.H1-F2.2:3,,0,1,外部连接,0.0,0.0,0.0
1411,1446,=S02+K1.H1-F2.2:3,=S02+K1.H1-F2.2:1,,0,1,外部连接,0.0,0.0,0.0
1412,1447,=S02+K1.H1-F2.2:5,=S02+K1.H1-F2.2:7,,0,1,外部连接,0.0,0.0,0.0
1415,1450,=S02+K1.D2-X22:1,=S02+K1.D2-X22:1,,0,1,外部连接,0.0,0.0,0.0
1418,1453,=S02+K1.D2-X22:PE,=S02+K1.D2-X22:PE,,0,1,外部连接,0.0,0.0,0.0
1419,1454,=S02+K1.D2-X22:2,=S02+K1.D2-X22:2,,0,1,外部连接,0.0,0.0,0.0
1421,1456,=A02+K1.H2-X5:15,=S02+K1.D2-X22:2,,0,1,外部连接,0.0,0.0,0.0
1424,1459,=S02+K1.D2-X22:3,=S02+K1.D2-X22:3,,0,1,外部连接,0.0,0.0,0.0
1428,1463,=S02+K1.D2-X22:4,=S02+K1.D2-X22:4,,0,1,外部连接,0.0,0.0,0.0
1430,1465,=A02+K1.H2-X5:16,=S02+K1.D2-X22:4,,0,1,外部连接,0.0,0.0,0.0
1431,1466,=A02+K1.H2-X6:13,=S02+K1.H1-V2.3:PE,,0,1,外部连接,0.0,0.0,0.0
1432,1467,=S02+K1.H1-V2.3:A2,=S02+K1.B1-W5(-P2):P2:1,,0,1,外部连接,0.0,0.0,0.0
1433,1468,=S02+K1.H1-V2.3:A1,=S02+K1.B1-A1:14,,0,1,外部连接,0.0,0.0,0.0
1436,1471,=S02+K1.D2-X31:1,=S02+K1.D2-X31:1,,0,1,外部连接,0.0,0.0,0.0
1438,1473,=S02+K1.H1-F2.3:2,=S02+K1.D2-X31:1,,0,1,外部连接,0.0,0.0,0.0
1439,1474,=S02+K1.H1-F2.3:1,=S02+K1.H1-V2.3:2,,0,1,外部连接,0.0,0.0,0.0
1440,1475,=S02+K1.H1-F2.3:4,=S02+K1.D2-X31:3,,0,1,外部连接,0.0,0.0,0.0
1441,1476,=S02+K1.H1-F2.3:5,=S02+K1.H1-F2.3:3,,0,1,外部连接,0.0,0.0,0.0
1442,1477,=S02+K1.H1-F2.3:3,=S02+K1.H1-F2.3:1,,0,1,外部连接,0.0,0.0,0.0
1443,1478,=S02+K1.H1-F2.3:5,=S02+K1.H1-F2.3:7,,0,1,外部连接,0.0,0.0,0.0
1445,1480,=S02+K1.D2-X31:PE,=S02+K1.D2-X31:PE,,0,1,外部连接,0.0,0.0,0.0
1446,1481,=S02+K1.D2-X31:2,=S02+K1.D2-X31:2,,0,1,外部连接,0.0,0.0,0.0
1448,1483,=A02+K1.H2-X5:17,=S02+K1.D2-X31:2,,0,1,外部连接,0.0,0.0,0.0
1451,1486,=S02+K1.D2-X31:3,=S02+K1.D2-X31:3,,0,1,外部连接,0.0,0.0,0.0
1455,1490,=S02+K1.D2-X31:4,=S02+K1.D2-X31:4,,0,1,外部连接,0.0,0.0,0.0
1457,1492,=A02+K1.H2-X5:18,=S02+K1.D2-X31:4,,0,1,外部连接,0.0,0.0,0.0
1458,1493,=S02+K1.H1-F2.3:14,=S02+K1.B1-A1:6,,0,1,外部连接,0.0,0.0,0.0
1459,1494,=S02+K1.B1-W5(-P1):P1:1,=S02+K1.H1-F2.3:13,,0,1,外部连接,0.0,0.0,0.0
1464,1499,=S02+K1.B1-V1:2.1,=S02+K1.B1-W5(-P1):X1:9,,0,1,外部连接,0.0,0.0,0.0
1465,1500,=A02+K1.B1-W6(-P2):X2:2,=S02+K1.B1-W5(-P2):X1:9,,0,1,外部连接,0.0,0.0,0.0
1466,1501,=V01+K1.D2-X11:1,=V01+K1.D2-X11:1,,0,1,外部连接,0.0,0.0,0.0
1468,1503,=V01+K1.H1-K1:2,=V01+K1.D2-X11:1,,0,1,外部连接,0.0,0.0,0.0
1469,1504,=V01+K1.H2-Q1:T1,=V01+K1.H1-K1:1,,0,1,外部连接,0.0,0.0,0.0
1470,1505,=V01+K1.H2-Q1:L1,=A02+K1.H2-W1:1L1,,0,1,外部连接,0.0,0.0,0.0
1471,1506,=V01+K1.D2-X11:2,=V01+K1.D2-X11:2,,0,1,外部连接,0.0,0.0,0.0
1473,1508,=V01+K1.H1-K1:4,=V01+K1.D2-X11:2,,0,1,外部连接,0.0,0.0,0.0
1474,1509,=V01+K1.H2-Q1:T2,=V01+K1.H1-K1:3,,0,1,外部连接,0.0,0.0,0.0
1475,1510,=A02+K1.H2-W1:1L2,=V01+K1.H2-Q1:L2,,0,1,外部连接,0.0,0.0,0.0
1476,1511,=V01+K1.D2-X11:3,=V01+K1.D2-X11:3,,0,1,外部连接,0.0,0.0,0.0
1478,1513,=V01+K1.H1-K1:6,=V01+K1.D2-X11:3,,0,1,外部连接,0.0,0.0,0.0
1479,1514,=V01+K1.H2-Q1:T3,=V01+K1.H1-K1:5,,0,1,外部连接,0.0,0.0,0.0
1480,1515,=A02+K1.H2-W1:1L3,=V01+K1.H2-Q1:L3,,0,1,外部连接,0.0,0.0,0.0
1482,1517,=V01+K1.D2-X11:PE,=V01+K1.D2-X11:PE,,0,1,外部连接,0.0,0.0,0.0
1483,1518,=A02+K1.H2-X6:PE:2,=V01+K1.D2-X11:PE,,0,1,外部连接,0.0,0.0,0.0
1484,1519,=V01+K1.H1-K1:A2,=V01+K1.B1-W5(-P2):P2:1,,0,1,外部连接,0.0,0.0,0.0
1485,1520,=V01+K1.H2-Q1:14,=V01+K1.H1-K1:A1,,0,1,外部连接,0.0,0.0,0.0
1486,1521,=V01+K1.B1-A1:1,=V01+K1.H2-Q1:13,,0,1,外部连接,0.0,0.0,0.0
1487,1522,=V01+K1.H1-K1:14,=V01+K1.B1-A3:1,,0,1,外部连接,0.0,0.0,0.0
1488,1523,=V01+K1.B1-W5(-P1):P1:2,=V01+K1.H1-K1:13,,0,1,外部连接,0.0,0.0,0.0
1489,1524,=V01+K1.D2-X12:1,=V01+K1.D2-X12:1,,0,1,外部连接,0.0,0.0,0.0
1491,1526,=V01+K1.H2-Q2:T1,=V01+K1.D2-X12:1,,0,1,外部连接,0.0,0.0,0.0
1492,1527,=A02+K1.H2-W1:1L1,=V01+K1.H2-Q2:L1,,0,1,外部连接,0.0,0.0,0.0
1493,1528,=V01+K1.D2-X12:2,=V01+K1.D2-X12:2,,0,1,外部连接,0.0,0.0,0.0
1495,1530,=V01+K1.H2-Q2:T2,=V01+K1.D2-X12:2,,0,1,外部连接,0.0,0.0,0.0
1496,1531,=A02+K1.H2-W1:1L2,=V01+K1.H2-Q2:L2,,0,1,外部连接,0.0,0.0,0.0
1497,1532,=V01+K1.D2-X12:3,=V01+K1.D2-X12:3,,0,1,外部连接,0.0,0.0,0.0
1499,1534,=V01+K1.H2-Q2:T3,=V01+K1.D2-X12:3,,0,1,外部连接,0.0,0.0,0.0
1500,1535,=A02+K1.H2-W1:1L3,=V01+K1.H2-Q2:L3,,0,1,外部连接,0.0,0.0,0.0
1502,1537,=V01+K1.D2-X12:PE,=V01+K1.D2-X12:PE,,0,1,外部连接,0.0,0.0,0.0
1503,1538,=A02+K1.H2-X6:20:2,=V01+K1.D2-X12:PE,,0,1,外部连接,0.0,0.0,0.0
1504,1539,=V01+K1.D2-X12:4,=V01+K1.D2-X12:4,,0,1,外部连接,0.0,0.0,0.0
1506,1541,=V01+K1.B1-K50:44,=V01+K1.D2-X12:4,,0,1,外部连接,0.0,0.0,0.0
1507,1542,=V01+K1.H2-F1:2,=V01+K1.B1-K50:43,,0,1,外部连接,0.0,0.0,0.0
1508,1543,=A01+K1.H2-W0:L1,=V01+K1.H2-F1:1,,0,1,外部连接,0.0,0.0,0.0
1510,1545,=V01+K1.D2-X12:5,=V01+K1.D2-X12:5,,0,1,外部连接,0.0,0.0,0.0
1511,1546,=A02+K1.H2-X5:4:2,=V01+K1.D2-X12:5,,0,1,外部连接,0.0,0.0,0.0
1513,1548,=V01+K1.B1-K50:34,=A02+K1.B1-X22-X22.3F:14,,0,1,外部连接,0.0,0.0,0.0
1515,1550,=V01+K1.B1-K51:11,=A02+K1.B1-X22-X22.3F:15,,0,1,外部连接,0.0,0.0,0.0
1518,1553,=V01+K1.B1-W5(-P1):P1:1,=A02+K1.B1-X22-X22.3F:17,,0,1,外部连接,0.0,0.0,0.0
1520,1555,=V01+K1.B1-K53:A1,=A02+K1.B1-X22-X22.3F:18,,0,1,外部连接,0.0,0.0,0.0
1521,1556,=V01+K1.B1-W5(-P2):P2,=V01+K1.B1-K53:A2,,0,1,外部连接,0.0,0.0,0.0
1522,1557,=V01+K1.B1-W5(-P1):P1:2,=V01+K1.B1-A3:2,,0,1,外部连接,0.0,0.0,0.0
1523,1558,=V01+K1.H2-Q2:14,=V01+K1.B1-K53:12,,0,1,外部连接,0.0,0.0,0.0
1524,1559,=V01+K1.B1-A1:2,=V01+K1.H2-Q2:13,,0,1,外部连接,0.0,0.0,0.0
1525,1560,=V01+K1.B1-K50:1,=V01+K1.B1-W5(-P2):P2:1,,0,1,外部连接,0.0,0.0,0.0
1526,1561,=V01+K1.B1-K53:11,=V01+K1.B1-K50:0,,0,1,外部连接,0.0,0.0,0.0
1527,1562,=V01+K1.B1-K51:A2,=V01+K1.B1-W5(-P2):P2:1,,0,1,外部连接,0.0,0.0,0.0
1528,1563,=V01+K1.B1-A1:14,=V01+K1.B1-K51:A1,,0,1,外部连接,0.0,0.0,0.0
1529,1564,=V01+K1.B1-K50:54,=V01+K1.B1-A3:3,,0,1,外部连接,0.0,0.0,0.0
1530,1565,=V01+K1.B1-W5(-P1):P1:1,=V01+K1.B1-K50:53,,0,1,外部连接,0.0,0.0,0.0
1531,1567,=V01+K1.B1-K50:33,=V01+K1.B1-K51:14,,0,1,外部连接,0.0,0.0,0.0
1532,1568,=V01+K1.B1-K51:14,=A02+K1.B1-X22-X22.3F:16,,0,1,外部连接,0.0,0.0,0.0
1533,1569,=V01+K1.D2-X17:1,=V01+K1.D2-X17:1,,0,1,外部连接,0.0,0.0,0.0
1535,1571,=V01+K1.H2-F3.1:2,=V01+K1.D2-X17:1,,0,1,外部连接,0.0,0.0,0.0
1536,1572,=V01+K1.H2-F3.1:1,=A01+K1.H2-W0:L1,,0,1,外部连接,0.0,0.0,0.0
1537,1573,=V01+K1.D2-X17:2,=V01+K1.D2-X17:2,,0,1,外部连接,0.0,0.0,0.0
1539,1575,=A02+K1.H2-X5:13:2,=V01+K1.D2-X17:2,,0,1,外部连接,0.0,0.0,0.0
1540,1576,=V01+K1.D2-X17:3,=V01+K1.D2-X17:3,,0,1,外部连接,0.0,0.0,0.0
1542,1578,=A02+K1.H2-X6:19:2,=V01+K1.D2-X17:3,,0,1,外部连接,0.0,0.0,0.0
1544,1580,=V01+K1.D2-X17:4,=V01+K1.D2-X17:4,,0,1,外部连接,0.0,0.0,0.0
1546,1582,=V01+K1.H2-F3.2:2,=V01+K1.D2-X17:4,,0,1,外部连接,0.0,0.0,0.0
1547,1583,=A01+K1.H2-W0:L2,=V01+K1.H2-F3.2:1,,0,1,外部连接,0.0,0.0,0.0
1548,1584,=V01+K1.D2-X17:5,=V01+K1.D2-X17:5,,0,1,外部连接,0.0,0.0,0.0
1550,1586,=A02+K1.H2-X5:13:2,=V01+K1.D2-X17:5,,0,1,外部连接,0.0,0.0,0.0
1551,1587,=V01+K1.D2-X17:6,=V01+K1.D2-X17:6,,0,1,外部连接,0.0,0.0,0.0
1553,1589,=A02+K1.H2-X6:19:2,=V01+K1.D2-X17:6,,0,1,外部连接,0.0,0.0,0.0
1555,1591,=V01+K1.D2-X18:1,=V01+K1.D2-X18:1,,0,1,外部连接,0.0,0.0,0.0
1557,1593,=V01+K1.H2-F3.3:2,=V01+K1.D2-X18:1,,0,1,外部连接,0.0,0.0,0.0
1558,1594,=A01+K1.H2-W0:L3,=V01+K1.H2-F3.3:1,,0,1,外部连接,0.0,0.0,0.0
1559,1595,=V01+K1.D2-X18:2,=V01+K1.D2-X18:2,,0,1,外部连接,0.0,0.0,0.0
1561,1597,=A02+K1.H2-X5:13:2,=V01+K1.D2-X18:2,,0,1,外部连接,0.0,0.0,0.0
1562,1598,=V01+K1.D2-X18:3,=V01+K1.D2-X18:3,,0,1,外部连接,0.0,0.0,0.0
1564,1600,=A02+K1.H2-X6:19:2,=V01+K1.D2-X18:3,,0,1,外部连接,0.0,0.0,0.0
1575,1613,=A02+K1.B1-X22-X22.1F:5,=V01+K1.B1-W6(-P1):X1:2,,0,1,外部连接,0.0,0.0,0.0
1577,1615,=A02+K1.B1-X22-X22.1F:6,=V01+K1.B1-A3:6,,0,1,外部连接,0.0,0.0,0.0
1579,1617,=A02+K1.B1-X22-X22.1F:7,=V01+K1.B1-W6(-P2):X1:2,,0,1,外部连接,0.0,0.0,0.0
1581,1619,=A02+K1.B1-X22-X22.1F:8,=V01+K1.B1-W6(-P1):X1:4,,0,1,外部连接,0.0,0.0,0.0
1583,1621,=A02+K1.B1-X22-X22.1F:9,=V01+K1.B1-A3:9,,0,1,外部连接,0.0,0.0,0.0
1585,1623,=A02+K1.B1-X22-X22.1F:10,=V01+K1.B1-W6(-P2):X1:4,,0,1,外部连接,0.0,0.0,0.0
1587,1625,=A02+K1.B1-X22-X21.1F:20,=V01+K1.B1-W6(-P1):X1:4,,0,1,外部连接,0.0,0.0,0.0
1589,1627,=A02+K1.B1-X22-X21.1F:21,=V01+K1.B1-A5:3,,0,1,外部连接,0.0,0.0,0.0
1591,1629,=A02+K1.B1-X22-X21.1F:22,=V01+K1.B1-W6(-P2):X1:4,,0,1,外部连接,0.0,0.0,0.0
1593,1631,=V01+K1.D2-X16:1,=V01+K1.D2-X16:1,,0,1,外部连接,0.0,0.0,0.0
